	Url	Category	Position
0	https://www.gofundme.com/f/justiceforjacobblake	Medical	0
1	https://www.gofundme.com/f/official-navajo-nation-covid19-relief-fund	Medical	0
2	https://www.gofundme.com/f/help-a-front-line-nurse-and-baby-get-proper-care	Medical	0
3	https://www.gofundme.com/f/Tommy-Rivers-Rest-Up	Medical	1
4	https://www.gofundme.com/f/brandon039s-medical-bills-and-medical-expenses	Medical	1
5	https://www.gofundme.com/f/helping-laura-and-katherine-get-through-my-death	Medical	1
6	https://www.gofundme.com/f/help-mattress-mack-save-camp-hope	Medical	2
7	https://www.gofundme.com/f/rise-up-for-rhys	Medical	2
8	https://www.gofundme.com/f/covid19-protest-relief-fund	Medical	2
9	https://www.gofundme.com/f/mercan-a-can	Medical	3
10	https://www.gofundme.com/f/2succs-the-nolan-family	Medical	3
11	https://www.gofundme.com/f/support-chelsea-ellis039s-mission-to-recovery	Medical	3
12	https://www.gofundme.com/f/please-help-me-in-the-battle-for-my-life	Medical	4
13	https://www.gofundme.com/f/help-feed-victims-of-2020-massive-beirut-explosion	Medical	4
14	https://www.gofundme.com/f/help-to-save-mrs-satya-ponnawife-of-priest-ponna	Medical	4
15	https://www.gofundme.com/f/treatmentforsiyona	Medical	5
16	https://www.gofundme.com/f/save-dogu039s-life	Medical	5
17	https://www.gofundme.com/f/CureKinleyKennedy	Medical	5
18	https://www.gofundme.com/f/the-brake-family	Medical	6
19	https://www.gofundme.com/f/beat-down-brain-cancer-for-nurse-ian-youngblood	Medical	6
20	https://www.gofundme.com/f/DanGregoryBLMHero	Medical	6
21	https://www.gofundme.com/f/help-jaden-amp-his-family-fight-this-battle	Medical	7
22	https://www.gofundme.com/f/keith-thomas-jr-recovery-support	Medical	7
23	https://www.gofundme.com/f/health-justice-and-recovery-for-justin-howell	Medical	7
24	https://www.gofundme.com/f/mcknight-fund-help-jeff-buy-time-with-his-family	Medical	8
25	https://www.gofundme.com/f/help-dominic-with-lifesaving-cancer-treatments	Medical	8
26	https://www.gofundme.com/f/Army4Juju	Medical	8
27	https://www.gofundme.com/f/gregg-garfield-beats-covid-fundraiser	Medical	9
28	https://www.gofundme.com/f/mxjfgb-help-lily-beat-cancer	Medical	9
29	https://www.gofundme.com/f/help-adeline-conquer-covid	Medical	9
30	https://www.gofundme.com/f/colvin-family-recovery	Medical	10
31	https://www.gofundme.com/f/kyrff	Medical	10
32	https://www.gofundme.com/f/tom-and-maureen-annal-fund	Medical	10
33	https://www.gofundme.com/f/y4u42w-atlas-family	Medical	11
34	https://www.gofundme.com/f/fight-for-kamil	Medical	11
35	https://www.gofundme.com/f/investigator-mario-herrera	Medical	11
36	https://www.gofundme.com/f/csgskf-love-and-support-for-leslie	Medical	12
37	https://www.gofundme.com/f/dr-elgozy-covid-relief	Medical	12
38	https://www.gofundme.com/f/suzy-friton-survival-fund	Medical	12
39	https://www.gofundme.com/f/supporting-robbie-mceachern-and-family	Medical	13
40	https://www.gofundme.com/f/vky9j-ebi039s-gofundme	Medical	13
41	https://www.gofundme.com/f/angelette-family-cancer-medical-relief-fund	Medical	13
42	https://www.gofundme.com/f/21npqt3n80	Medical	14
43	https://www.gofundme.com/f/scott-quotscooterquot-ward-recovery	Medical	14
44	https://www.gofundme.com/f/john-carlin-als	Medical	14
45	https://www.gofundme.com/f/Coach-Steve-Parker	Medical	15
46	https://www.gofundme.com/f/help-faye-beat-leukemia	Medical	15
47	https://www.gofundme.com/f/a5tj5-todos-con-moy	Medical	15
48	https://www.gofundme.com/f/25ng2pmquo	Medical	16
49	https://www.gofundme.com/f/ashlee-cramer-and-her-family-need-our-help	Medical	16
50	https://www.gofundme.com/f/mike-barnett-recovery-fund	Medical	16
51	https://www.gofundme.com/f/support-claire-in-battling-stage-iv-cancer	Medical	17
52	https://www.gofundme.com/f/als-cutter	Medical	17
53	https://www.gofundme.com/f/dinah-powers	Medical	17
54	https://www.gofundme.com/f/JuliaGangemi	Medical	18
55	https://www.gofundme.com/f/help-us-help-desmon-silva	Medical	18
56	https://www.gofundme.com/f/trevor-gagnier	Medical	18
57	https://www.gofundme.com/f/join-eric-sweet039s-fight-against-melanoma	Medical	19
58	https://www.gofundme.com/f/samanthas-family-support-covid-19	Medical	19
59	https://www.gofundme.com/f/help-the-family-of-spd-officer-mark-priebe	Medical	19
60	https://www.gofundme.com/f/friends-of-floyd	Medical	20
61	https://www.gofundme.com/f/friends-of-ob	Medical	20
62	https://www.gofundme.com/f/help-hop-walk-again	Medical	20
63	https://www.gofundme.com/f/supporting-our-friend-tallu	Medical	21
64	https://www.gofundme.com/f/help-makayla-amp-canisha-heal	Medical	21
65	https://www.gofundme.com/f/Daniel-Park-covid-hospitalization	Medical	21
66	https://www.gofundme.com/f/pete-morkel-wildlife-veterinarian-medical-help	Medical	22
67	https://www.gofundme.com/f/matthew-alleva039s-fight-is-our-fight-against-cancer	Medical	22
68	https://www.gofundme.com/f/gofundmecomf87vt9-for-zoe	Medical	22
69	https://www.gofundme.com/f/medical-expenses-for-stevie-cairns	Medical	23
70	https://www.gofundme.com/f/ahagn-xavier-strong	Medical	23
71	https://www.gofundme.com/f/5eu2w7-help-the-power-family	Medical	23
72	https://www.gofundme.com/f/justicefordavidmcatee	Memorial	0
73	https://www.gofundme.com/f/the-gershman-family-fund	Memorial	0
74	https://www.gofundme.com/f/donations-for-duper	Memorial	0
75	https://www.gofundme.com/f/abf5dm-remembering-mark-spitzer	Memorial	1
76	https://www.gofundme.com/f/firefighter-jason-cortez-memorial-fund	Memorial	1
77	https://www.gofundme.com/f/official-memorial-fund-for-secoriea-turner	Memorial	1
78	https://www.gofundme.com/f/for-james-scurlocks-family	Memorial	2
79	https://www.gofundme.com/f/collin-kartchner-memorial-fund	Memorial	2
80	https://www.gofundme.com/f/sean-small-memorial-fund	Memorial	2
81	https://www.gofundme.com/f/rich-de-croce-memorial-fund	Memorial	3
82	https://www.gofundme.com/f/in-memory-of-tony-mcdade	Memorial	3
83	https://www.gofundme.com/f/corey-la-barrie-memorial-fund	Memorial	3
84	https://www.gofundme.com/f/the-roland-kids	Memorial	4
85	https://www.gofundme.com/f/in-memory-of-saji-abraham	Memorial	4
86	https://www.gofundme.com/f/tjsav-funeral-cost-and-family-expenses	Memorial	4
87	https://www.gofundme.com/f/leo-cellura-memorial-scholarship-fund	Memorial	5
88	https://www.gofundme.com/f/support-raghunath-challa039s-family	Memorial	5
89	https://www.gofundme.com/f/tyler-zaentz-memorial-golf-scholarship-fund	Memorial	5
90	https://www.gofundme.com/f/baruj-dayan-haemet-jonathan-levy-zl	Memorial	6
91	https://www.gofundme.com/f/memorial-expenses-for-sig-and-helen-decker	Memorial	6
92	https://www.gofundme.com/f/in-memory-of-neil-tadros	Memorial	6
93	https://www.gofundme.com/f/-chris-beaty-memorial-fund	Memorial	7
94	https://www.gofundme.com/f/support-fund-for-rama-prasad-ramp039s-family	Memorial	7
95	https://www.gofundme.com/f/bhavreet	Memorial	7
96	https://www.gofundme.com/f/the-shad-gaspard-family-fund	Memorial	8
97	https://www.gofundme.com/f/dr-brendan-mcguire-family-support-fund	Memorial	8
98	https://www.gofundme.com/f/3wktg-ben-kelly-memorial-fund	Memorial	8
99	https://www.gofundme.com/f/in-loving-memory-of-nikan-netanel-baratian	Memorial	9
100	https://www.gofundme.com/f/overstreet-family-fund	Memorial	9
101	https://www.gofundme.com/f/support-for-kopilenko-family	Memorial	9
102	https://www.gofundme.com/f/support-lalatendu-bag-family	Memorial	10
103	https://www.gofundme.com/f/kira-kimhi-memorial-fund	Memorial	10
104	https://www.gofundme.com/f/michael-and-christopher-bruntvedt-college-fund	Memorial	10
105	https://www.gofundme.com/f/matt-gilliam-amp-family-memorial-fund	Memorial	11
106	https://www.gofundme.com/f/seppe-ficerai-family-support	Memorial	11
107	https://www.gofundme.com/f/major-rick-quotgunsquot-garin-memorial-fund	Memorial	11
108	https://www.gofundme.com/f/support-for-ranauro-family	Memorial	12
109	https://www.gofundme.com/f/de-veterans-cemetery-shooting-victim039s-family	Memorial	12
110	https://www.gofundme.com/f/liya-taylor-children	Memorial	12
111	https://www.gofundme.com/f/support-for-the-stevens	Memorial	13
112	https://www.gofundme.com/f/bringing-yaniv-home	Memorial	13
113	https://www.gofundme.com/f/memorial-fund-for-the-monaco-family	Memorial	13
114	https://www.gofundme.com/f/funeral-arrangements-for-3-yrs-old-sweet-liel	Memorial	14
115	https://www.gofundme.com/f/25o7kmjy5c	Memorial	14
116	https://www.gofundme.com/f/support-for-the-music-family	Memorial	14
117	https://www.gofundme.com/f/danh-tran039s-final-arrangements	Memorial	15
118	https://www.gofundme.com/f/yfh5ve-elias-memorial-fund	Memorial	15
119	https://www.gofundme.com/f/in-loving-memory-of-sreeni-pitti	Memorial	15
120	https://www.gofundme.com/f/chase-meola-memorial-fund	Memorial	16
121	https://www.gofundme.com/f/235esxxn40	Memorial	16
122	https://www.gofundme.com/f/dirocco-family-support	Memorial	16
123	https://www.gofundme.com/f/support-for-charles-morton	Memorial	17
124	https://www.gofundme.com/f/officer-cody-holte-memorial	Memorial	17
125	https://www.gofundme.com/f/arika039s-final-goodbye	Memorial	17
126	https://www.gofundme.com/f/supporting-rana-zoe-mungins-family	Memorial	18
127	https://www.gofundme.com/f/sumner-family-support	Memorial	18
128	https://www.gofundme.com/f/john-jaco-memorial-fund	Memorial	18
129	https://www.gofundme.com/f/fundraiser-for-yemanuil-glushchak039s-family	Memorial	19
130	https://www.gofundme.com/f/for-maclemore-with-love	Memorial	19
131	https://www.gofundme.com/f/in-honor-of-manuel-ellis	Memorial	19
132	https://www.gofundme.com/f/ksr3p-rip-big-mike	Memorial	20
133	https://www.gofundme.com/f/funds-for-family-of-thomas-jefferson-byrd	Memorial	20
134	https://www.gofundme.com/f/bilal-family-funeral-help	Memorial	20
135	https://www.gofundme.com/f/MikeMoralesFamily	Memorial	21
136	https://www.gofundme.com/f/love-and-support-for-the-danick-family	Memorial	21
137	https://www.gofundme.com/f/supporting-sophia-and-george	Memorial	21
138	https://www.gofundme.com/f/love-for-the-lopez-family	Memorial	22
139	https://www.gofundme.com/f/a-young-sacramento-father-of-two-has-been-killed	Memorial	22
140	https://www.gofundme.com/f/jeremy-simkowski-memorial-fund	Memorial	22
141	https://www.gofundme.com/f/justice-for-dion-johnson	Memorial	23
142	https://www.gofundme.com/f/fire-captain-david-lutz-memorial-fund	Memorial	23
143	https://www.gofundme.com/f/help-kirthi-gandham039s-family	Memorial	23
144	https://www.gofundme.com/f/back-the-bear	Emergency	0
145	https://www.gofundme.com/f/help-lebanon-with-rony-seikaly	Emergency	0
146	https://www.gofundme.com/f/donate-to-chabad-ud	Emergency	0
147	https://www.gofundme.com/f/wildfirerelieffund	Emergency	1
148	https://www.gofundme.com/f/hyland-family-emergency-fund	Emergency	1
149	https://www.gofundme.com/f/heroic-dad-shields-kids-from-being-shot-at-car	Emergency	1
150	https://www.gofundme.com/f/atlanta-black-owned-business-relief	Emergency	2
151	https://www.gofundme.com/f/help-chris-and-angie-after-devastating-loss	Emergency	2
152	https://www.gofundme.com/f/official-gofundme-for-rayshard-brooks	Emergency	2
153	https://www.gofundme.com/f/black-cat-support-and-memorial-fund	Emergency	3
154	https://www.gofundme.com/f/sparks-family-of-8-fatal-car-accident	Emergency	3
155	https://www.gofundme.com/f/blm-frontline-fundminneapolis	Emergency	3
156	https://www.gofundme.com/f/supportjordansloan	Emergency	4
157	https://www.gofundme.com/f/support-for-tadataka-and-family	Emergency	4
158	https://www.gofundme.com/f/central-camera-company-rebuild	Emergency	4
159	https://www.gofundme.com/f/manjit-singh-family-help-fund	Emergency	5
160	https://www.gofundme.com/f/maguire-family-care	Emergency	5
161	https://www.gofundme.com/f/apd-max-brewer	Emergency	5
162	https://www.gofundme.com/f/avery-barnes	Emergency	6
163	https://www.gofundme.com/f/22wjg-support-for-the-long-family	Emergency	6
164	https://www.gofundme.com/f/love-for-little-gavin	Emergency	6
165	https://www.gofundme.com/f/white-mountain-apache-tribe-covid19-relief-fund	Emergency	7
166	https://www.gofundme.com/f/wahl-family-relief-fund	Emergency	7
167	https://www.gofundme.com/f/help-lafd-captain-Aguirre-and-family	Emergency	7
168	https://www.gofundme.com/f/jarnagan-family	Emergency	8
169	https://www.gofundme.com/f/daniel-le-porins-medical-care	Emergency	8
170	https://www.gofundme.com/f/vxuxgx-lauren-needs-your-help	Emergency	8
171	https://www.gofundme.com/f/funeral-expenses-for-carlos-garcia	Emergency	9
172	https://www.gofundme.com/f/nomoreriots	Emergency	9
173	https://www.gofundme.com/f/firefighter-loses-home-battling-glass-fire	Emergency	9
174	https://www.gofundme.com/f/zahalea-anderson	Emergency	10
175	https://www.gofundme.com/f/fund-for-nethi039s-family	Emergency	10
176	https://www.gofundme.com/f/the-beirut-fund-2020	Emergency	10
177	https://www.gofundme.com/f/adam-haner-fund	Emergency	11
178	https://www.gofundme.com/f/flying-quotshravya-kalepu039squot-body	Emergency	11
179	https://www.gofundme.com/f/czu-fire-relief-for-scb-employees	Emergency	11
180	https://www.gofundme.com/f/for-the-carnel-family	Emergency	12
181	https://www.gofundme.com/f/travis-journey	Emergency	12
182	https://www.gofundme.com/f/rr8my8-remembering-mike-fournier	Emergency	12
183	https://www.gofundme.com/f/ahmet-alkanli-fund	Emergency	13
184	https://www.gofundme.com/f/kenosha-recovery-fundraiser	Emergency	13
185	https://www.gofundme.com/f/blackstone-audio-fire-victims	Emergency	13
186	https://www.gofundme.com/f/aduboahen-family-home-lost-to-wildfire	Emergency	14
187	https://www.gofundme.com/f/lloyd039s-pharmacy-rebuilding-fund-st-paul-riots	Emergency	14
188	https://www.gofundme.com/f/help-liam-ferguson-suffering-severe-brain-trauma	Emergency	14
189	https://www.gofundme.com/f/real-one-gandhi-mahal-revival-fundraiser	Emergency	15
190	https://www.gofundme.com/f/pierre-bergman-rehabilitation-fund	Emergency	15
191	https://www.gofundme.com/f/qduy9-scottstrong	Emergency	15
192	https://www.gofundme.com/f/j8ss6-eric-strong	Emergency	16
193	https://www.gofundme.com/f/24njerqr80	Emergency	16
194	https://www.gofundme.com/f/lets-help-the-santa-monica-homeopathic-rebuild	Emergency	16
195	https://www.gofundme.com/f/save-daler-saidov-help-his-family	Emergency	17
196	https://www.gofundme.com/f/vandilization-of-family-run-business-during-riots	Emergency	17
197	https://www.gofundme.com/f/grateful-threads-for-diane	Emergency	17
198	https://www.gofundme.com/f/protect-whistleblower-dawn-wooten	Emergency	18
199	https://www.gofundme.com/f/help-sung-and-kyung-chong-englewood-store-looted	Emergency	18
200	https://www.gofundme.com/f/somali-owned-businesses-affected-by-rioters	Emergency	18
201	https://www.gofundme.com/f/jake-whisenhunt039s-recovery-fund	Emergency	19
202	https://www.gofundme.com/f/burned-farmer	Emergency	19
203	https://www.gofundme.com/f/g34qzv-beirut-explosion-direct-help-to-those-affected	Emergency	19
204	https://www.gofundme.com/f/in-todd-we-trust	Emergency	20
205	https://www.gofundme.com/f/wqzyyb-marcy-maloy-recovery-fund	Emergency	20
206	https://www.gofundme.com/f/teamdessino	Emergency	20
207	https://www.gofundme.com/f/support-for-the-broadway-family	Emergency	21
208	https://www.gofundme.com/f/micho-relief-fundraiser	Emergency	21
209	https://www.gofundme.com/f/21o35cnd5c	Emergency	21
210	https://www.gofundme.com/f/fire-relief-for-a-fireman	Emergency	22
211	https://www.gofundme.com/f/artists-caryn-amp-wayne-survivors-of-the-glass-fire	Emergency	22
212	https://www.gofundme.com/f/241p9wkcxc	Emergency	22
213	https://www.gofundme.com/f/pier-45-rebuilding-fund	Emergency	23
214	https://www.gofundme.com/f/local-melrose-store-looted-amp-burned-during-riots	Emergency	23
215	https://www.gofundme.com/f/etj4u-family-in-need-due-to-tragedy	Emergency	23
216	https://www.gofundme.com/f/please-help-me-in-the-battle-for-my-life	Animals	0
217	https://www.gofundme.com/f/collin-kartchner-memorial-fund	Animals	0
218	https://www.gofundme.com/f/rich-de-croce-memorial-fund	Animals	0
219	https://www.gofundme.com/f/esat-satellite-support-fund	Animals	1
220	https://www.gofundme.com/f/deqfvb-save-anthony	Animals	1
221	https://www.gofundme.com/f/paying-tribute-to-faith	Animals	1
222	https://www.gofundme.com/f/please-help-our-protestors	Animals	2
223	https://www.gofundme.com/f/7kmhs-claires-diabetic-alert-dog	Animals	2
224	https://www.gofundme.com/f/services-for-docsbabe	Animals	2
225	https://www.gofundme.com/f/marie-eberle-memorial-fund	Animals	3
226	https://www.gofundme.com/f/minnesota-poc-business-support	Business	0
227	https://www.gofundme.com/f/support-the-stonewall-inn	Business	0
228	https://www.gofundme.com/f/support-for-floras-hair-design	Business	0
229	https://www.gofundme.com/f/hicklebee039s-go-fund-me	Business	1
230	https://www.gofundme.com/f/everyone-needs-an-alibi	Business	1
231	https://www.gofundme.com/f/tip-jar-for-cue378	Business	1
232	https://www.gofundme.com/f/help-diesel-a-bookstore-keep-goingjohnny-99-fund	Business	2
233	https://www.gofundme.com/f/save-the-ottobar	Business	2
234	https://www.gofundme.com/f/forty-acres-project	Business	2
235	https://www.gofundme.com/f/g5u35-save-ken-sanders-rare-books	Business	3
236	https://www.gofundme.com/f/a72xxf-save-the-bookstore	Business	3
237	https://www.gofundme.com/f/help-support-the-bullfish-bar-and-kitchen	Business	3
238	https://www.gofundme.com/f/Rebuilding-Fordham-GoldCashIncKingsJewlery	Business	4
239	https://www.gofundme.com/f/20xtxihkyo	Business	4
240	https://www.gofundme.com/f/cy2fsq-keep-jamkazam-alive-amp-improving	Business	4
241	https://www.gofundme.com/f/keep-kitchen-arts-open	Business	5
242	https://www.gofundme.com/f/join-us-in-building-a-blackled-regnerative-farm	Business	5
243	https://www.gofundme.com/f/healing-path-wellness-services	Business	5
244	https://www.gofundme.com/f/saigon-bay-vietnamese-restaurant-tampa	Business	6
245	https://www.gofundme.com/f/save-the-kettle	Business	6
246	https://www.gofundme.com/f/ChicagoLakeDental	Business	6
247	https://www.gofundme.com/f/honeysuckle-community-center	Business	7
248	https://www.gofundme.com/f/keep-the-lights-on-at-sierra-theaters	Business	7
249	https://www.gofundme.com/f/keep-the-plaza-tavern-tradition-alive	Business	7
250	https://www.gofundme.com/f/malibus-burgers-restaurant	Business	8
251	https://www.gofundme.com/f/lindsey-graham	Business	8
252	https://www.gofundme.com/f/The-Dripping-Root-Help-Make-A-DREAM-A-REALITY	Business	8
253	https://www.gofundme.com/f/support-deshawn-willis-small-business	Business	9
254	https://www.gofundme.com/f/help-for-tony039s-deli-destroyed-by-riots	Business	9
255	https://www.gofundme.com/f/z8puys-gogetit	Business	9
256	https://www.gofundme.com/f/welovedonnsdepot	Business	10
257	https://www.gofundme.com/f/nxdf8	Business	10
258	https://www.gofundme.com/f/mesnard-david	Business	10
259	https://www.gofundme.com/f/breakin-and-robbery-at-community-book-center	Business	11
260	https://www.gofundme.com/f/save-bel-mateo-bowl	Business	11
261	https://www.gofundme.com/f/fundraiser-for-elysium	Business	11
262	https://www.gofundme.com/f/culture-shock-dance-center039s-17th-anniversary-fund	Business	12
263	https://www.gofundme.com/f/helpbrowncow	Business	12
264	https://www.gofundme.com/f/save-lang-van-vietnamese-restaurant	Business	12
265	https://www.gofundme.com/f/morning-consult-wacif-small-biz-resilience-fund	Business	13
266	https://www.gofundme.com/f/mercer-street-books-needs-a-hand	Business	13
267	https://www.gofundme.com/f/community-jail-support-in-philly	Business	13
268	https://www.gofundme.com/f/the-art-academy-of-st-paul-emergency-fund	Business	14
269	https://www.gofundme.com/f/support-club-feathers	Business	14
270	https://www.gofundme.com/f/rebuild-businesses-in-camden-minneapolis	Business	14
271	https://www.gofundme.com/f/help-don-and-jorg	Business	15
272	https://www.gofundme.com/f/black-woman-owned-greenhouse-amp-cafe	Business	15
273	https://www.gofundme.com/f/riot-damages-to-wallers-and-company	Business	15
274	https://www.gofundme.com/f/legal-defense-against-aaron-greenspan	Business	16
275	https://www.gofundme.com/f/Help-the-Pet-Place	Business	16
276	https://www.gofundme.com/f/build-a-new-home-for-bluestockings-in-the-les	Business	16
277	https://www.gofundme.com/f/wally039s-jazz-cafe-student-to-student-music-project	Business	17
278	https://www.gofundme.com/f/car-source-in-kenosha	Business	17
279	https://www.gofundme.com/f/help-alima-cuisine-to-get-a-food-truck	Business	17
280	https://www.gofundme.com/f/help-save-neighborhood-theatre	Business	18
281	https://www.gofundme.com/f/save-new-york039s-beloved-punjabi-deli	Business	18
282	https://www.gofundme.com/f/dixie-chicken-strong	Business	18
283	https://www.gofundme.com/f/help-hideho-comics-recover-from-looting	Business	19
284	https://www.gofundme.com/f/bella-luna-27-campaign	Business	19
285	https://www.gofundme.com/f/help-save-local-business-silver-spoon-catering	Business	19
286	https://www.gofundme.com/f/help-tara-betts-buy-a-community-arts-space	Business	20
287	https://www.gofundme.com/f/help-small-business-relief-fund-for-blm-hero	Business	20
288	https://www.gofundme.com/f/a-little-help-for-little-friends	Business	20
289	https://www.gofundme.com/f/digital-green-book-website	Business	21
290	https://www.gofundme.com/f/keep-salon-77-west-open	Business	21
291	https://www.gofundme.com/f/support-maneki	Business	21
292	https://www.gofundme.com/f/campw-market-and-ice-cream-parlor-covid19	Business	22
293	https://www.gofundme.com/f/keep-coffeessions-alive	Business	22
294	https://www.gofundme.com/f/black-hives-matter	Business	22
295	https://www.gofundme.com/f/rebuild-cedar-child-care-center	Business	23
296	https://www.gofundme.com/f/gofundmecomHelpFrugalBookstore	Business	23
297	https://www.gofundme.com/f/psxuz-help-get-the-raptor-flying	Business	23
298	https://www.gofundme.com/f/the-tanqueray-trust	Community	0
